PartId	Sex	Age	Country	Adieu
4754	F	27	FR	0
4755	F	31	FR	0
4756	M	33	FR	0
4757	M	34	FR	0
4758	F	21	FR	0
4759	F	41	FR	0
4760	M	34	FR	5
4761	F	19	FR	0
4762	M	23	FR	2
4763	F	24	FR	0
4764	M	25	FR	0
4765	M	37	FR	8
4766	M	60	FR	1
4767	F	65	FR	0
4768	M	22	FR	0
4769	F	27	FR	8
4770	F	35	FR	1
4771	M	38	FR	0
4772	M	38	FR	
4773	M	66	FR	8
4774	F	31	FR	1
4775	M	27	FR	3
4776	F	34	FR	0
4777	F	45	FR	0
4778	F	49	FR	0
4779	F	21	FR	0
4780	F	24	FR	0
4781	F	23	FR	1
4782	F	58	FR	0
4783	M	28	FR	5
4784	F	23	FR	0
4785	F	24	FR	1
4786	F	33	FR	0
4787	F	52	FR	4
4788	M	21	FR	0
4789	M	26	FR	3
4790	F	27	FR	2
4791	F	28	FR	3
4792	M	30	FR	0
4793	M	42	FR	8
4794	F	66	FR	0
4795	M	67	FR	0
4796	M	30	FR	0
4797	M	40	FR	2
4798	F	22	FR	1
4799	M	24	FR	0
4800	M	24	FR	
4801	F	31	FR	0
4802	F	32	FR	3
4803	F	26	FR	0
4804	F	33	FR	0
4805	F	34	FR	0
4806	F	34	FR	
4807	F	34	FR	
4808	F	19	FR	0
4809	M	24	FR	1
4810	F	25	FR	0
4811	M	34	FR	0
4812	F	45	FR	6
4813	F	19	FR	6
4814	F	21	FR	1
4815	F	23	FR	0
4816	F	18	FR	
4817	F	21	FR	0
4818	M	35	FR	0
4819	F	30	FR	2
4820	F	31	FR	0
4821	F	26	FR	2
4822	F	28	FR	0
4823	M	37	FR	6
4824	F	43	FR	3
4825	M	44	FR	8
4826	M	47	FR	0
4827	F	23	FR	6
4828	F	32	FR	0
4829	F	20	FR	0
4830	F	27	FR	0
4831	F	26	FR	1
4832	F	42	FR	1
4833	M	40	FR	1
4834	F	25	FR	0
4835	F	26	FR	8
4836	M	29	FR	1
4837	F	30	FR	0
4838	F	30	FR	0
4839	F	38	FR	2
4840	M	22	FR	0
4841	M	31	FR	3
4842	F	37	FR	0
4843	F	24	FR	0
4844	F	33	FR	0
4845	F	22	FR	0
4846	M	24	FR	0
4847	F	58	FR	0
4848	F	37	FR	0
4849	F	35	FR	2
4850	F	36	FR	0
4851	F	35	FR	0
4852	F	40	FR	1
4853	F	15	FR	0
4854	M	17	FR	6
4855	F	18	FR	9
4856	F	19	FR	3
4857	F	20	FR	0
4858	M	21	FR	1
4859	F	21	FR	0
4860	M	21	FR	0
4861	M	22	FR	2
4862	M	22	FR	0
4863	M	22	FR	0
4864	F	22	FR	2
4865	F	24	FR	0
4866	F	25	FR	0
4867	M	25	FR	1
4868	M	25	FR	1
4869	F	25	FR	0
4870	M	25	FR	0
4871	M	26	FR	3
4872	F	26	FR	0
4873	F	27	FR	1
4874	F	30	FR	0
4875	F	30	FR	0
4876	M	31	FR	1
4877	F	32	FR	0
4878	M	32	FR	0
4879	F	32	FR	0
4880	F	33	FR	3
4881	F	33	FR	0
4882	M	34	FR	0
4883	M	34	FR	0
4884	F	34	FR	4
4885	F	35	FR	0
4886	M	35	FR	0
4887	F	38	FR	0
4888	F	38	FR	1
4889	F	40	FR	6
4890	F	44	FR	0
4891	M	46	FR	3
4892	F	49	FR	0
4893	F	50	FR	0
4894	F	51	FR	0
4895	F	52	FR	0
4896	M	52	FR	3
4897	F	53	FR	0
4898	F	69	FR	0
4899	M	69	FR	0
4900	F	19	FR	
4901	F	21	FR	2
4902	F	42	FR	0
4903	F	46	FR	0
4904	F	24	FR	3
4905	F	33	FR	0
4906	F	34	FR	0
4907	F	26	FR	1
4908	F	32	FR	0
4909	F	37	FR	4
4910	F	42	FR	0
4911	F	29	FR	0
4912	F	24	FR	2
4913	F	29	FR	3
4914	F	25	FR	0
4915	F	34	FR	1
4916	M	45	FR	1
4917	F	63	FR	5
4918	F	24	FR	0
4919	M	30	FR	0
4920	F	60	FR	0
4921	F	21	FR	0
4922	F	24	FR	2
4923	F	31	FR	0
4924	F	20	FR	0
4925	F	27	FR	0
4926	M	23	FR	0
4927	F	26	FR	0
4928	F	27	FR	0
4929	F	23	FR	0
4930	F	36	FR	0
4931	F	36	FR	10
4932	F	25	FR	3
4933	F	22	FR	0
4934	M	23	FR	3
4935	M	26	FR	1
4936	M	28	FR	0
4937	M	33	FR	4
4938	M	38	FR	0
4939	F	65	FR	0
4940	F	39	FR	3
4941	F	46	FR	0
4942	M	17	FR	7
4943	M	20	FR	0
4944	F	26	FR	0
4945	F	33	FR	1
4946	F	46	FR	0
4947	F	24	FR	0
4948	M	24	FR	0
4949	F	27	FR	0
4950	M	50	FR	4
4951	M	65	FR	5
4952	F	24	FR	0
4953	M	21	FR	1
4954	M	42	FR	8
4955	F	43	FR	0
4956	F	27	FR	0
4957	F	29	FR	0
4958	F	29	FR	
4959	F	30	FR	0
4960	F	47	FR	4
4961	F	28	FR	0
4962	M	24	FR	0
4963	M	37	FR	0
4964	M	66	FR	10
4965	M	33	FR	0
4966	F	31	FR	1
4967	F	54	FR	0
4968	F	33	FR	0
4969	F	36	FR	0
4970	F	30	FR	0
4971	F	16	FR	0
4972	F	19	FR	0
4973	F	21	FR	0
4974	M	21	FR	1
4975	F	22	FR	0
4976	M	22	FR	0
4977	F	22	FR	0
4978	F	22	FR	0
4979	F	22	FR	0
4980	M	23	FR	0
4981	M	23	FR	0
4982	F	24	FR	0
4983	F	24	FR	0
4984	M	24	FR	0
4985	M	24	FR	0
4986	F	24	FR	0
4987	M	25	FR	0
4988	M	25	FR	0
4989	F	25	FR	
4990	F	26	FR	0
4991	F	26	FR	
4992	F	27	FR	0
4993	F	28	FR	0
4994	F	28	FR	0
4995	F	28	FR	0
4996	F	28	FR	0
4997	F	29	FR	0
4998	M	29	FR	0
4999	M	29	FR	0
5000	F	29	FR	0
5001	M	29	FR	0
5002	M	30	FR	0
5003	F	30	FR	0
5004	F	30	FR	0
5005	F	31	FR	0
5006	M	31	FR	0
5007	M	31	FR	0
5008	M	31	FR	0
5009	M	31	FR	0
5010	M	31	FR	0
5011	F	31	FR	0
5012	F	31	FR	0
5013	M	32	FR	0
5014	F	32	FR	0
5015	F	32	FR	0
5016	M	32	FR	0
5017	M	32	FR	0
5018	F	33	FR	0
5019	F	33	FR	1
5020	F	33	FR	0
5021	F	37	FR	0
5022	M	37	FR	0
5023	F	38	FR	0
5024	F	41	FR	0
5025	F	42	FR	0
5026	M	42	FR	0
5027	F	44	FR	0
5028	M	47	FR	0
5029	F	51	FR	2
5030	M	51	FR	0
5031	F	51	FR	0
5032	M	52	FR	0
5033	F	56	FR	0
5034	F	58	FR	0
5035	M	60	FR	0
5036	F	61	FR	0
5037	F	25	FR	0
5038	M	38	FR	0
5039	M	29	FR	0
5040	M	23	FR	0
5041	M	39	FR	0
5042	M	41	FR	0
5043	M	31	FR	0
5044	F	24	FR	0
5045	F	26	FR	0
5046	F	24	FR	0
5047	M	70	FR	0
5048	F	22	FR	0
5049	F	22	FR	
5050	F	25	FR	0
5051	M	33	FR	0
5052	M	33	FR	0
5053	M	23	FR	0
5054	M	26	FR	0
5055	M	28	FR	0
5056	F	37	FR	0
5057	M	20	FR	0
5058	M	36	FR	0
5059	F	20	FR	0
5060	M	39	FR	0
5061	F	22	FR	0
5062	F	28	FR	0
5063	F	30	FR	0
5064	M	42	FR	0
5065	F	45	FR	0
5066	F	28	FR	0
5067	F	23	FR	0
5068	M	27	FR	0
5069	F	30	FR	0
5070	F	43	FR	0
5071	M	25	FR	0
5072	M	26	FR	
5073	M	28	FR	0
5074	M	29	FR	0
5075	F	29	FR	0
5076	F	31	FR	0
5077	F	60	FR	
5078	M	64	FR	0
5079	F	85	FR	0
5080	F	21	FR	0
5081	M	27	FR	0
5082	F	13	FR	0
5083	F	31	FR	0
5084	F	67	FR	0
5085	F	28	FR	0
5086	F	36	FR	0
5087	F	30	FR	0
5088	M	34	FR	0
5089	F	37	FR	0
5090	M	40	FR	0
5091	F	41	FR	0
5092	F	28	FR	0
5093	F	34	FR	0
5094	M	20	FR	0
5095	M	37	FR	3
5096	M	35	FR	0
5097	F	18	FR	1
5098	M	51	FR	0
5099	M	25	FR	0
5100	F	29	FR	0
5101	F	27	FR	0
5102	M	30	FR	0
5103	F	11	FR	0
5104	M	17	FR	0
5105	F	30	FR	0
5106	F	21	FR	0
5107	F	21	FR	0
5108	F	22	FR	0
5109	F	24	FR	0
5110	F	26	FR	0
5111	M	32	FR	0
5112	M	30	FR	0
5113	F	29	FR	0
5114	F	33	FR	0
5115	M	44	FR	0
5116	M	23	FR	0
5117	F	33	FR	0
5118	F	30	FR	0
5119	M	43	FR	0
5120	F	19	FR	0
5121	F	18	FR	0
5122	F	21	FR	1
5123	F	22	FR	0
5124	M	24	FR	0
5125	M	27	FR	0
5126	F	36	FR	0
5127	M	38	FR	0
5128	F	41	FR	
5129	M	42	FR	1
5130	F	42	FR	0
5131	F	45	FR	0
5132	M	62	FR	1
5133	M	25	FR	0
5134	F	41	FR	0
5135	M	57	FR	0
5136	F	30	FR	0
5137	F	17	FR	0
5138	F	32	FR	0
5139	F	55	FR	0
5140	M	24	FR	0
5141	F	50	FR	0
5142	F	25	FR	0
5143	F	20	FR	0
5144	F	26	FR	0
5145	F	23	FR	0
5146	F	22	FR	0
5147	M	25	FR	0
5148	F	28	FR	0
5149	M	23	FR	0
5150	M	31	FR	0
5151	M	67	FR	0
5152	F	26	FR	0
5153	F	26	FR	0
5154	F	20	FR	0
5155	F	21	FR	0
5156	F	22	FR	0
5157	F	22	FR	0
5158	F	24	FR	0
5159	M	24	FR	0
5160	F	25	FR	2
5161	M	25	FR	0
5162	F	26	FR	0
5163	M	26	FR	0
5164	F	27	FR	0
5165	F	27	FR	0
5166	F	27	FR	0
5167	M	28	FR	0
5168	F	29	FR	0
5169	F	30	FR	0
5170	F	30	FR	0
5171	M	31	FR	0
5172	F	31	FR	0
5173	M	31	FR	0
5174	M	32	FR	0
5175	M	32	FR	0
5176	F	32	FR	0
5177	F	34	FR	0
5178	M	34	FR	0
5179	F	34	FR	0
5180	F	35	FR	0
5181	F	35	FR	0
5182	F	36	FR	0
5183	M	36	FR	0
5184	F	37	FR	0
5185	M	40	FR	0
5186	F	41	FR	0
5187	F	42	FR	0
5188	M	42	FR	0
5189	F	42	FR	0
5190	M	52	FR	0
5191	F	53	FR	0
5192	F	54	FR	0
5193	F	65	FR	0
5194	M	66	FR	0
5195	F	69	FR	0
5196	F	76	FR	0
5197	M	77	FR	0
5198	M	21	FR	0
5199	M	24	FR	
5200	M	30	FR	0
5201	M	38	FR	0
5202	F	24	FR	0
5203	F	28	FR	0
5204	F	29	FR	0
5205	F	29	FR	0
5206	F	29	FR	0
5207	F	35	FR	0
5208	F	39	FR	0
5209	F	56	FR	0
5210	F	22	FR	0
5211	M	24	FR	0
5212	F	25	FR	0
5213	F	31	FR	0
5214	M	57	FR	0
5215	F	30	FR	0
5216	M	30	FR	1
5217	M	23	FR	0
5218	F	36	FR	0
5219	F	34	FR	0
5220	F	37	FR	0
5221	M	26	FR	0
5222	M	27	FR	0
5223	F	36	FR	0
5224	F	26	FR	0
5225	F	22	FR	0
5226	F	52	FR	0
5227	F	28	FR	0
5228	F	35	FR	0
5229	F	27	FR	0
5230	M	26	FR	0
5231	F	21	FR	0
5232	F	27	FR	0
5233	M	30	FR	0
5234	F	29	FR	0
5235	F	27	FR	0
5236	F	29	FR	0
5237	M	30	FR	1
5238	F	57	FR	0
5239	M	71	FR	0
5240	F	18	FR	0
5241	M	23	FR	0
5242	F	31	FR	1
5243	F	29	FR	0
5244	F	35	FR	0
5245	F	22	FR	0
5246	M	22	FR	5
5247	M	23	FR	0
5248	F	30	FR	1
5249	M	51	FR	2
5250	F	38	FR	0
5251	M	33	FR	0
5252	F	19	FR	0
5253	F	19	FR	
5254	M	24	FR	3
5255	M	24	FR	0
5256	M	24	FR	0
5257	F	24	FR	0
5258	M	24	FR	0
5259	M	25	FR	0
5260	F	25	FR	1
5261	F	25	FR	0
5262	M	26	FR	0
5263	M	26	FR	0
5264	F	26	FR	0
5265	M	26	FR	0
5266	M	26	FR	1
5267	F	27	FR	0
5268	F	27	FR	0
5269	F	27	FR	0
5270	F	27	FR	0
5271	F	28	FR	0
5272	F	28	FR	0
5273	F	28	FR	0
5274	M	28	FR	0
5275	M	29	FR	0
5276	F	29	FR	0
5277	F	29	FR	0
5278	M	30	FR	1
5279	M	30	FR	0
5280	F	30	FR	0
5281	F	31	FR	0
5282	M	31	FR	9
5283	F	32	FR	0
5284	F	32	FR	0
5285	F	33	FR	0
5286	F	33	FR	5
5287	F	34	FR	0
5288	M	36	FR	0
5289	F	36	FR	0
5290	F	36	FR	0
5291	F	37	FR	0
5292	F	40	FR	0
5293	M	41	FR	0
5294	M	42	FR	0
5295	M	44	FR	0
5296	F	45	FR	0
5297	F	46	FR	1
5298	M	47	FR	0
5299	M	48	FR	1
5300	M	49	FR	0
5301	F	54	FR	0
5302	F	55	FR	0
5303	F	56	FR	0
5304	M	59	FR	1
5305	M	69	FR	4
5306	M	24	FR	0
5307	F	43	FR	0
5308	F	22	FR	0
5309	M	27	FR	0
5310	M	33	FR	1
5311	M	34	FR	0
5312	F	72	FR	0
5313	M	42	FR	0
5314	F	24	FR	0
5315	F	20	FR	0
5316	F	22	FR	0
5317	F	26	FR	0
5318	M	42	FR	2
5319	F	36	FR	0
5320	F	39	FR	0
5321	M	24	FR	0
5322	M	27	FR	0
5323	F	27	FR	0
5324	F	34	FR	0
5325	F	62	FR	0
5326	F	22	FR	1
5327	M	38	FR	0
5328	M	27	FR	0
5329	F	19	FR	0
5330	M	33	FR	0
5331	F	42	FR	0
5332	F	52	FR	0
5333	F	30	FR	0
5334	F	44	FR	0
5335	M	33	FR	0
5336	F	36	FR	0
5337	M	24	FR	0
5338	F	33	FR	0
5339	M	35	FR	0
5340	F	24	FR	0
5341	F	27	FR	0
5342	M	33	FR	0
5343	F	34	FR	0
5344	F	43	FR	0
5345	M	51	FR	0
5346	M	55	FR	0
5347	F	32	FR	0
5348	M	20	FR	0
5349	F	24	FR	0
5350	M	24	FR	0
5351	F	25	FR	0
5352	M	26	FR	0
5353	M	31	FR	0
5354	F	47	FR	0
5355	M	60	FR	0
5356	F	22	FR	0
5357	M	23	FR	0
5358	M	43	FR	0
5359	F	44	FR	0
5360	F	25	FR	0
5361	M	26	FR	0
5362	F	29	FR	0
5363	M	45	FR	0
5364	F	24	FR	0
5365	F	25	FR	0
5366	F	29	FR	0
5367	F	28	FR	0
5368	M	52	FR	0
5369	M	23	FR	0
5370	F	30	FR	0
5371	F	30	FR	
5372	M	40	FR	0
5373	M	25	FR	0
5374	M	27	FR	0
5375	M	28	FR	0
5376	M	23	FR	0
5377	F	33	FR	0
5378	F	30	FR	0
5379	M	23	FR	0
5380	F	24	FR	0
5381	F	25	FR	0
5382	F	26	FR	0
5383	F	51	FR	0
5384	F	39	FR	0
5385	F	23	FR	0
5386	F	24	FR	0
5387	F	53	FR	0
5388	M	32	FR	0
5389	F	30	FR	0
5390	F	32	FR	1
5391	F	57	FR	3
5392	F	26	FR	0
5393	F	25	FR	0
5394	M	45	FR	3
5395	F	38	FR	0
5396	M	23	FR	0
5397	F	26	FR	0
5398	M	27	FR	0
5399	F	30	FR	0
5400	F	28	FR	0
5401	F	34	FR	0
5402	F	45	FR	0
5403	F	58	FR	0
5404	M	64	FR	0
5405	F	80	FR	0
5406	F	60	FR	0
5407	F	16	FR	0
5408	F	33	FR	0
5409	F	19	FR	0
5410	M	26	FR	0
5411	M	22	FR	0
5412	M	75	FR	0
5413	F	26	FR	0
5414	F	31	FR	0
5415	F	27	FR	0
5416	M	33	FR	1
5417	F	25	FR	0
5418	F	30	FR	0
5419	M	24	FR	0
5420	F	26	FR	0
5421	M	71	FR	5
5422	F	23	FR	0
5423	F	25	FR	0
5424	F	37	FR	0
5425	F	27	FR	0
5426	F	26	FR	0
5427	M	26	FR	0
5428	M	29	FR	0
5429	F	32	FR	0
5430	M	44	FR	0
5431	M	23	FR	0
5432	M	28	FR	0
5433	F	29	FR	0
5434	F	26	FR	2
5435	F	27	FR	0
5436	M	28	FR	10
5437	F	35	FR	0
5438	F	41	FR	0
5439	M	50	FR	0
5440	M	25	FR	4
5441	F	32	FR	0
5442	M	32	FR	10
5443	F	35	FR	1
5444	M	38	FR	0
5445	F	56	FR	1
5446	F	20	FR	3
5447	F	41	FR	0
5448	F	24	FR	6
5449	M	45	FR	
5450	M	33	FR	8
5451	M	29	FR	1
5452	M	37	FR	6
5453	M	68	FR	0
5454	F	26	FR	1
5455	M	25	FR	7
5456	F	21	FR	5
5457	M	27	FR	1
5458	F	29	FR	
5459	F	21	FR	6
5460	M	23	FR	0
5461	F	26	FR	5
5462	M	40	FR	2
5463	F	44	FR	2
5464	F	31	FR	6
5465	F	38	FR	0
5466	M	51	FR	2
5467	F	27	FR	0
5468	F	33	FR	1
5469	F	58	FR	6
5470	M	28	FR	0
5471	F	41	FR	1
5472	F	41	FR	0
5473	F	23	FR	0
5474	F	24	FR	0
5475	M	25	FR	0
5476	M	25	FR	0
5477	F	26	FR	0
5478	F	26	FR	0
5479	F	28	FR	0
5480	F	28	FR	0
5481	F	29	FR	0
5482	F	31	FR	0
5483	F	34	FR	0
5484	F	58	FR	0
5485	F	28	FR	0
5486	F	33	FR	0
5487	F	26	FR	0
5488	M	31	FR	0
5489	M	45	FR	0
5490	F	27	FR	0
5491	M	29	FR	0
5492	F	40	FR	0
5493	F	63	FR	0
5494	M	34	FR	0
5495	M	33	FR	0
5496	F	33	FR	0
5497	F	65	FR	0
5498	F	35	FR	0
5499	F	22	FR	0
5500	M	24	FR	0
5501	M	25	FR	
5502	F	28	FR	0
5503	F	31	FR	0
5504	F	27	FR	0
5505	F	38	FR	0
5506	F	22	FR	0
5507	F	30	FR	0
5508	F	19	FR	0
5509	F	25	FR	
5510	F	27	FR	0
5511	F	27	FR	0
5512	M	28	FR	0
5513	F	28	FR	0
5514	F	29	FR	0
5515	F	30	FR	0
5516	F	30	FR	0
5517	F	30	FR	0
5518	F	30	FR	0
5519	F	32	FR	0
5520	M	32	FR	0
5521	F	33	FR	0
5522	F	33	FR	
5523	F	37	FR	0
5524	F	37	FR	0
5525	M	38	FR	0
5526	M	38	FR	0
5527	M	39	FR	8
5528	M	39	FR	0
5529	F	39	FR	0
5530	M	40	FR	0
5531	F	42	FR	0
5532	F	44	FR	6
5533	M	45	FR	0
5534	F	45	FR	0
5535	F	45	FR	0
5536	F	46	FR	8
5537	F	46	FR	0
5538	F	49	FR	0
5539	F	59	FR	0
5540	F	60	FR	0
5541	M	61	FR	0
5542	F	61	FR	0
5543	M	61	FR	0
5544	F	65	FR	0
5545	F	70	FR	0
5546	F	70	FR	0
5547	F	70	FR	0
5548	F	70	FR	
5549	F	70	FR	
5550	F	72	FR	0
5551	M	85	FR	0
5552	F	26	FR	0
5553	F	26	FR	0
5554	M	29	FR	0
5555	F	30	FR	0
5556	F	30	FR	0
5557	M	31	FR	0
5558	F	44	FR	0
5559	M	48	FR	0
5560	F	21	FR	1
5561	M	31	FR	3
5562	M	40	FR	0
5563	M	43	FR	0
5564	F	20	FR	0
5565	F	26	FR	0
5566	M	27	FR	0
5567	F	39	FR	0
5568	M	48	FR	0
5569	M	48	FR	0
5570	F	27	FR	0
5571	F	36	FR	0
5572	F	35	FR	0
5573	F	19	FR	0
5574	M	49	FR	0
5575	F	31	FR	0
5576	F	37	FR	0
5577	F	24	FR	0
5578	M	29	FR	0
5579	F	50	FR	
5580	F	29	FR	0
5581	M	34	FR	0
5582	M	23	FR	0
5583	F	24	FR	0
5584	F	27	FR	0
5585	F	30	FR	0
5586	F	31	FR	0
5587	M	38	FR	0
5588	F	24	FR	0
5589	M	26	FR	0
5590	F	29	FR	0
5591	F	30	FR	0
5592	M	32	FR	0
5593	F	33	FR	0
5594	F	34	FR	0
5595	F	37	FR	0
5596	M	38	FR	0
5597	F	43	FR	0
5598	F	52	FR	0
5599	F	60	FR	0
5600	F	75	FR	0
5601	M	39	FR	0
5602	F	52	FR	0
5603	F	21	FR	
5604	M	26	FR	0
5605	M	48	FR	0
5606	F	20	FR	0
5607	F	30	FR	0
5608	F	37	FR	0
5609	F	49	FR	0
5610	F	26	FR	0
5611	F	26	FR	0
5612	F	26	FR	0
5613	M	34	FR	0
5614	M	23	FR	0
5615	F	23	FR	0
5616	F	25	FR	0
5617	F	26	FR	0
5618	F	42	FR	0
5619	F	38	FR	0
5620	M	31	FR	0
5621	M	34	FR	0
5622	F	23	FR	0
5623	M	27	FR	
5624	F	26	FR	
5625	M	23	FR	0
5626	M	23	FR	0
5627	F	49	FR	0
5628	M	38	FR	0
5629	M	39	FR	
5630	F	36	FR	0
5631	F	41	FR	0
5632	F	26	FR	
5633	F	26	FR	0
5634	F	31	FR	0
5635	F	35	FR	0
5636	F	37	FR	0
5637	M	42	FR	
5638	M	56	FR	0
5639	F	33	FR	0
5640	M	34	FR	0
5641	M	25	FR	1
5642	F	30	FR	0
5643	F	33	FR	0
5644	M	34	FR	0
5645	M	36	FR	0
5646	F	38	FR	0
5647	F	39	FR	0
5648	F	21	FR	0
5649	F	21	FR	0
5650	F	29	FR	0
5651	F	30	FR	0
5652	F	30	FR	1
5653	F	15	FR	0
5654	F	30	FR	0
5655	F	34	FR	0
5656	M	38	FR	0
5657	M	26	FR	0
5658	M	38	FR	0
5659	M	71	FR	0
5660	F	24	FR	0
5661	M	38	FR	1
5662	F	27	FR	0
5663	M	27	FR	0
5664	M	36	FR	2
5665	F	26	FR	0
5666	M	54	FR	0
5667	F	79	FR	0
5668	F	35	FR	0
5669	M	47	FR	0
5670	F	27	FR	0
5671	F	35	FR	0
5672	F	20	FR	0
5673	F	20	FR	0
5674	F	20	FR	0
5675	F	21	FR	0
5676	F	21	FR	0
5677	F	21	FR	0
5678	F	21	FR	0
5679	F	22	FR	0
5680	F	22	FR	0
5681	F	22	FR	0
5682	F	22	FR	0
5683	F	23	FR	0
5684	M	23	FR	0
5685	M	23	FR	0
5686	F	23	FR	0
5687	F	23	FR	4
5688	F	24	FR	0
5689	M	24	FR	0
5690	F	24	FR	0
5691	M	24	FR	0
5692	M	24	FR	3
5693	F	24	FR	0
5694	M	24	FR	0
5695	M	25	FR	0
5696	F	25	FR	0
5697	F	25	FR	0
5698	F	25	FR	0
5699	F	25	FR	0
5700	F	26	FR	0
5701	M	26	FR	0
5702	F	26	FR	0
5703	F	26	FR	0
5704	M	27	FR	0
5705	F	27	FR	0
5706	F	28	FR	0
5707	F	28	FR	0
5708	F	28	FR	2
5709	F	29	FR	0
5710	F	29	FR	0
5711	M	30	FR	0
5712	F	30	FR	0
5713	M	30	FR	0
5714	M	31	FR	0
5715	M	32	FR	0
5716	F	32	FR	0
5717	M	33	FR	0
5718	F	34	FR	0
5719	M	34	FR	0
5720	M	35	FR	0
5721	M	35	FR	0
5722	M	37	FR	0
5723	F	37	FR	0
5724	F	37	FR	0
5725	F	39	FR	0
5726	M	39	FR	0
5727	F	40	FR	0
5728	F	40	FR	0
5729	F	41	FR	0
5730	F	43	FR	0
5731	M	44	FR	0
5732	F	45	FR	0
5733	M	46	FR	1
5734	F	46	FR	0
5735	M	48	FR	0
5736	F	49	FR	0
5737	M	50	FR	0
5738	F	52	FR	0
5739	M	52	FR	0
5740	F	53	FR	0
5741	F	56	FR	0
5742	F	60	FR	0
5743	M	60	FR	0
5744	F	60	FR	0
5745	M	62	FR	0
5746	M	63	FR	0
5747	M	64	FR	0
5748	M	71	FR	0
5749	F	19	FR	0
5750	F	22	FR	0
5751	F	26	FR	0
5752	M	28	FR	0
5753	M	30	FR	0
5754	F	34	FR	0
5755	M	85	FR	10
5756	M	49	FR	0
5757	F	62	FR	0
5758	F	33	FR	0
5759	F	61	FR	0
5760	F	32	FR	0
5761	F	20	FR	0
5762	F	23	FR	0
5763	F	30	FR	0
5764	M	22	FR	0
5765	F	32	FR	0
5766	F	33	FR	0
5767	F	23	FR	0
5768	M	25	FR	0
5769	M	27	FR	0
5770	F	25	FR	0
5771	F	29	FR	0
5772	F	35	FR	0
5773	F	30	FR	0
5774	F	32	FR	0
5775	F	43	FR	0
5776	F	23	FR	0
5777	F	42	FR	0
5778	F	22	FR	0
5779	M	25	FR	3
5780	M	21	FR	0
5781	M	25	FR	0
5782	F	25	FR	0
5783	F	26	FR	0
5784	F	35	FR	0
5785	F	40	FR	0
5786	F	22	FR	0
5787	F	23	FR	0
5788	M	19	FR	0
5789	F	21	FR	0
5790	M	22	FR	0
5791	F	24	FR	0
5792	F	25	FR	0
5793	M	25	FR	0
5794	M	26	FR	0
5795	F	27	FR	0
5796	M	28	FR	0
5797	M	36	FR	0
5798	M	38	FR	0
5799	F	23	FR	0
5800	F	20	FR	
5801	M	30	FR	0
5802	M	24	FR	0
5803	F	24	FR	
5804	M	25	FR	0
5805	M	27	FR	0
5806	F	38	FR	0
5807	F	46	FR	0
5808	F	22	FR	0
5809	F	23	FR	0
5810	M	41	FR	0
5811	F	31	FR	0
5812	F	32	FR	0
5813	F	34	FR	0
5814	M	23	FR	0
5815	M	32	FR	0
5816	F	25	FR	0
5817	F	29	FR	0
5818	F	30	FR	0
5819	F	33	FR	0
5820	F	35	FR	0
5821	F	43	FR	0
5822	M	62	FR	0
5823	M	28	FR	0
5824	F	56	FR	0
5825	F	56	FR	0
5826	M	26	FR	0
5827	F	28	FR	0
5828	F	33	FR	0
5829	F	23	FR	0
5830	M	24	FR	0
5831	F	24	FR	0
5832	M	27	FR	0
5833	F	28	FR	0
5834	M	30	FR	0
5835	F	44	FR	0
5836	F	24	FR	0
5837	F	59	FR	0
5838	M	40	FR	0
5839	M	22	FR	0
5840	F	23	FR	0
5841	M	38	FR	0
5842	F	24	FR	0
5843	M	19	FR	3
5844	F	20	FR	0
5845	F	21	FR	0
5846	F	25	FR	0
5847	F	27	FR	0
5848	M	27	FR	0
5849	F	33	FR	0
5850	F	34	FR	0
5851	M	37	FR	1
5852	F	42	FR	2
5853	F	20	FR	0
5854	M	30	FR	0
5855	F	32	FR	0
5856	F	14	FR	0
5857	F	22	FR	0
5858	M	50	FR	0
5859	M	23	FR	0
5860	F	24	FR	0
5861	F	27	FR	0
5862	M	34	FR	0
5863	F	66	FR	0
5864	F	20	FR	0
5865	F	33	FR	0
5866	M	35	FR	0
5867	M	55	FR	0
5868	F	28	FR	0
5869	M	31	FR	0
5870	F	31	FR	0
5871	F	37	FR	0
5872	F	19	FR	0
5873	F	21	FR	0
5874	M	22	FR	0
5875	F	22	FR	0
5876	F	23	FR	0
5877	M	23	FR	0
5878	F	24	FR	0
5879	F	26	FR	0
5880	F	26	FR	
5881	F	26	FR	0
5882	F	27	FR	0
5883	F	27	FR	0
5884	F	29	FR	0
5885	F	29	FR	0
5886	F	30	FR	0
5887	M	30	FR	0
5888	M	30	FR	0
5889	F	30	FR	0
5890	F	31	FR	0
5891	M	32	FR	0
5892	F	33	FR	0
5893	M	35	FR	0
5894	M	35	FR	0
5895	F	36	FR	
5896	F	37	FR	5
5897	F	44	FR	0
5898	M	47	FR	0
5899	M	48	FR	0
5900	F	48	FR	6
5901	M	49	FR	0
5902	F	78	FR	0
5903	F	27	FR	0
5904	F	28	FR	0
5905	F	42	FR	0
5906	F	43	FR	0
5907	F	32	FR	0
5908	F	21	FR	0
5909	M	26	FR	0
5910	F	36	FR	0
5911	F	21	FR	0
5912	F	23	FR	0
5913	F	23	FR	0
5914	M	25	FR	1
5915	F	25	FR	0
5916	F	27	FR	0
5917	F	28	FR	0
5918	M	29	FR	0
5919	M	32	FR	0
5920	F	31	FR	0
